epoch,train_loss,val_loss
1,0.6972467642148336,0.6205197732925415
2,0.6227183303515116,0.6140963460922241
3,0.6406519931793213,0.6427015119552613
4,0.6052094337781271,0.5929400852203369
5,0.5969998511314392,0.6062556841850281
6,0.5961367682774862,0.5914565151214599
